"File"	"Group"	"X."	"duration"	"interval"	"disttomax"	"start.time"	"end.time"	"peak.freq.start."	"peak.ampl.start."	"min.freq.start."	"max.freq.start."	"bandw.start."	"peak.freq.end."	"peak.ampl.end."	"min.freq.end."	"max.freq.end."	"bandw.end."	"peak.freq.centre."	"peak.ampl.centre."	"min.freq.centre."	"max.freq.centre."	"bandw.centre."	"peak.freq.max."	"peak.ampl.max."	"min.freq.max."	"max.freq.max."	"bandw.max."	"Especie"
"418"	"2020-02-24 00-00-18"	12	2	0.0016	"1.6799999999999999E-2"	8e-04	0.0231	0.0247	32817	-54.07	29062	78125	49062	32809	-54.47	29062	77812	48750	32806	-49.7	29062	78125	49062	32806	-49.7	29062	78125	49062	"Phyllostomus hastatus"
"419"	"2020-02-24 00-00-18"	12	3	0.002	"0.02"	0.0012	0.0431	0.0451	32799	-54.51	29375	78750	49375	32702	-53.73	29062	78437	49375	32758	-47.23	29062	78750	49687	32740	-47.12	29062	78750	49687	"Phyllostomus hastatus"
"420"	"2020-02-24 00-00-18"	12	4	0.0016	"3.32E-2"	8e-04	0.0763	0.0779	33129	-52.92	29375	80937	51562	33104	-50.37	29062	80625	51562	33111	-47.05	29062	80937	51875	33111	-47.05	29062	80937	51875	"Phyllostomus hastatus"
"421"	"2020-02-24 00-00-18"	12	5	0.0012	"3.9199999999999999E-2"	4e-04	0.1155	0.1167	32216	-52.33	28750	80000	51250	31979	-54.99	27812	80000	52187	32177	-51.51	28750	80000	51250	32177	-51.51	28750	80000	51250	"Phyllostomus hastatus"
"422"	"2020-02-24 00-00-18"	12	6	4e-04	"1.84E-2"	0	0.1339	0.1343	43132	-53.95	29062	79062	50000	43111	-54.28	29062	79062	50000	43132	-53.95	29062	79062	50000	43132	-53.95	29062	79062	50000	"Phyllostomus hastatus"
"423"	"2020-02-24 00-00-18"	12	7	4e-04	"2.0400000000000001E-2"	0	0.1543	0.1547	32199	-54.89	29375	78437	49062	32191	-55.35	29375	78437	49062	32199	-54.89	29375	78437	49062	32199	-54.89	29375	78437	49062	"Phyllostomus hastatus"
"424"	"2020-02-24 00-00-18"	12	8	8e-04	"3.44E-2"	4e-04	0.1887	0.1895	32809	-52.14	29062	76250	47187	32521	-52.31	28750	76562	47812	32794	-51.11	28750	76562	47812	32794	-51.11	28750	76562	47812	"Phyllostomus hastatus"
"425"	"2020-02-24 00-00-18"	12	9	0.0016	"2.7199999999999998E-2"	8e-04	0.2159	0.2175	32589	-53.8	29687	79375	49687	32387	-52.06	29062	78750	49687	32497	-48.6	29375	79062	49687	32497	-48.6	29375	79062	49687	"Phyllostomus hastatus"
"426"	"2020-02-24 00-00-18"	12	10	4e-04	"3.9600000000000003E-2"	0	0.2555	0.2559	32183	-54.52	28750	65625	36875	42513	-55.3	29062	63750	34687	32183	-54.52	28750	65625	36875	32183	-54.52	28750	65625	36875	"Phyllostomus hastatus"
"427"	"2020-02-24 00-00-18"	12	11	4e-04	"4.7600000000000003E-2"	0	0.3031	0.3035	33113	-54.94	29375	61875	32500	33102	-54.78	29375	61875	32500	33113	-54.94	29375	61875	32500	33113	-54.94	29375	61875	32500	"Phyllostomus hastatus"
"428"	"2020-02-24 00-00-18"	13	1	8e-04	"_"	4e-04	0.0079	0.0087	32473	-53.84	28750	67812	39062	32212	-52.96	28437	75000	46562	32464	-52.27	28750	74687	45937	32464	-52.27	28750	74687	45937	"Phyllostomus hastatus"
"429"	"2020-02-24 00-00-18"	13	2	4e-04	"0.152"	0	0.1599	0.1603	31894	-53.73	28750	75625	46875	32066	-55.2	20625	75625	55000	31894	-53.73	28750	75625	46875	31894	-53.73	28750	75625	46875	"Phyllostomus hastatus"
"430"	"2020-02-24 00-00-18"	13	3	4e-04	"0.15640000000000001"	0	0.3163	0.3167	31602	-54.05	28437	50937	22500	31572	-53.23	28437	50937	22500	31602	-54.05	28437	50937	22500	31602	-54.05	28437	50937	22500	"Phyllostomus hastatus"
"431"	"2020-02-24 00-00-18"	13	4	4e-04	"0.1636"	0	0.4799	0.4803	31567	-53.84	28750	65625	36875	31536	-54.39	28750	65312	36562	31567	-53.84	28750	65625	36875	31567	-53.84	28750	65625	36875	"Phyllostomus hastatus"
"432"	"2020-02-24 00-00-18"	13	5	8e-04	"0.128"	4e-04	0.6079	0.6087	32510	-53.75	23437	75000	51562	32506	-53.78	17812	75625	57812	32507	-52.65	23437	75312	51875	32507	-52.65	23437	75312	51875	"Phyllostomus hastatus"
"433"	"2020-02-24 00-00-18"	13	6	0.0012	"0.22600000000000001"	4e-04	0.8339	0.8351	32516	-53.35	29062	65937	36875	32443	-53.59	29062	65625	36562	32495	-51.24	29062	65937	36875	32495	-51.24	29062	65937	36875	"Phyllostomus hastatus"
"434"	"2020-02-24 00-00-18"	13	7	0.002	"4.36E-2"	8e-04	0.8775	0.8795	32808	-50.68	29375	67187	37812	44392	-52.14	29062	66875	37812	32556	-46.29	29062	66875	37812	32556	-46.29	29062	66875	37812	"Phyllostomus hastatus"
"435"	"2020-02-24 00-00-18"	13	8	0.0012	"7.4800000000000005E-2"	8e-04	0.9523	0.9535	31923	-52.61	29062	63125	34062	31635	-51.32	28437	62812	34375	31891	-49.92	28750	62812	34062	31860	-49.52	28437	62812	34375	"Phyllostomus hastatus"
"436"	"2020-02-24 00-00-18"	13	9	0.0012	"4.0399999999999998E-2"	4e-04	0.9927	0.9939	32759	-50.36	29062	50000	20937	31976	-51.14	28437	49375	20937	32739	-48.77	28750	50000	21250	32739	-48.77	28750	50000	21250	"Phyllostomus hastatus"
"437"	"2020-02-24 00-00-18"	13	10	0.0016	"7.2400000000000006E-2"	8e-04	1.0651	1.0667	32202	-53.85	29375	48750	19375	31924	-50.9	28750	48750	20000	31955	-48.14	29062	47812	18750	31955	-48.14	29062	47812	18750	"Phyllostomus hastatus"
"438"	"2020-02-24 00-00-18"	13	11	4e-04	"4.6399999999999997E-2"	0	1.1115	1.1119	32183	-54.15	29062	49375	20312	32174	-55.73	28437	49375	20937	32183	-54.15	29062	49375	20312	32183	-54.15	29062	49375	20312	"Phyllostomus hastatus"
"439"	"2020-02-24 00-06-50"	1	1	0.0028	"_"	8e-04	0.0932	0.096	33128	-53.96	15000	77500	62500	45004	-56.56	13437	77187	63750	33142	-51.25	30000	77812	47812	33134	-49.74	30000	77812	47812	"Phyllostomus hastatus"
"440"	"2020-02-24 00-06-50"	1	2	0.0012	"4.7199999999999999E-2"	4e-04	0.1404	0.1416	33410	-53.52	15625	65937	50312	42479	-54.2	13750	74375	60625	33407	-51.77	15937	65625	49687	33407	-51.77	15937	65625	49687	"Phyllostomus hastatus"
"441"	"2020-02-24 00-06-50"	1	3	0.0012	"3.4000000000000002E-2"	4e-04	0.1744	0.1756	33460	-53.05	11562	65625	54062	33624	-54.48	11562	74687	63125	33458	-51.06	30312	65312	35000	33458	-51.06	30312	65312	35000	"Phyllostomus hastatus"
"442"	"2020-02-24 00-06-50"	1	4	8e-04	"3.2399999999999998E-2"	4e-04	0.2068	0.2076	33756	-55.14	13125	82500	69375	33740	-55.78	13437	82812	69375	33750	-54.36	13437	82812	69375	33750	-54.36	13437	82812	69375	"Phyllostomus hastatus"
"443"	"2020-02-24 00-06-50"	1	5	4e-04	"5.6000000000000001E-2"	0	0.2628	0.2632	33744	-56.33	14687	79062	64375	33745	-57.49	14687	79062	64375	33744	-56.33	14687	79062	64375	33744	-56.33	14687	79062	64375	"Phyllostomus hastatus"
"444"	"2020-02-24 00-06-50"	1	6	0.0016	"0.1132"	8e-04	0.376	0.3776	45940	-55.85	15000	65937	50937	45273	-53.36	15000	64375	49375	45333	-49.79	29687	65625	35937	45333	-49.79	29687	65625	35937	"Phyllostomus hastatus"
"445"	"2020-02-24 00-06-50"	1	7	0.0016	"4.4400000000000002E-2"	8e-04	0.4204	0.422	45632	-53.76	20000	65625	45625	45327	-55.35	19687	65937	46250	45326	-49.53	29687	65312	35625	45326	-49.53	29687	65312	35625	"Phyllostomus hastatus"
"446"	"2020-02-24 00-06-50"	1	8	0.0012	"0.22320000000000001"	4e-04	0.6436	0.6448	44679	-55.38	16875	80625	63750	44658	-57.03	15625	80312	64687	44656	-53.96	16875	80312	63437	44656	-53.96	16875	80312	63437	"Phyllostomus hastatus"
"447"	"2020-02-24 00-06-50"	1	9	0.0016	"4.9200000000000001E-2"	8e-04	0.6928	0.6944	33097	-56.17	17187	52187	35000	33059	-53.32	29687	77187	47500	33079	-49.82	29687	51562	21875	33079	-49.82	29687	51562	21875	"Phyllostomus hastatus"
"448"	"2020-02-24 00-06-50"	1	10	0.0028	"7.3999999999999996E-2"	8e-04	0.7668	0.7696	32778	-52.27	29687	66250	36562	44674	-56.33	15000	79375	64375	32197	-50.92	29687	65625	35937	32223	-49.29	29687	65625	35937	"Phyllostomus hastatus"
"449"	"2020-02-24 00-06-50"	1	11	0.0028	"4.8000000000000001E-2"	8e-04	0.8148	0.8176	32803	-53.69	30000	52187	22187	44352	-57.24	13437	80000	66562	32217	-51.87	29687	79062	49375	32786	-50.33	29687	79062	49375	"Phyllostomus hastatus"
"450"	"2020-02-24 00-06-50"	1	12	0.002	"8.1199999999999994E-2"	4e-04	0.896	0.898	45017	-57	12812	81562	68750	47156	-56.92	12812	75312	62500	44712	-54.98	12812	80000	67187	44992	-54.89	12812	80312	67500	"Phyllostomus hastatus"
"451"	"2020-02-24 00-06-50"	1	13	8e-04	"6.4399999999999999E-2"	4e-04	0.9604	0.9612	44986	-56.99	14375	81875	67500	44663	-55.66	14062	81562	67500	44686	-55.09	14375	81875	67500	44686	-55.09	14375	81875	67500	"Phyllostomus hastatus"
"452"	"2020-02-24 00-06-50"	1	14	0.0016	"7.2800000000000004E-2"	8e-04	1.0332	1.0348	46574	-54.38	15000	70000	55000	46190	-53.52	15000	74687	59687	46240	-49.52	15000	75000	60000	46240	-49.52	15000	75000	60000	"Phyllostomus hastatus"
"453"	"2020-02-24 00-06-50"	1	15	4e-04	"4.8000000000000001E-2"	0	1.0812	1.0816	32501	-57.01	16562	80312	63750	44980	-56.91	16562	80312	63750	32501	-57.01	16562	80312	63750	32501	-57.01	16562	80312	63750	"Phyllostomus hastatus"
"454"	"2020-02-24 00-06-50"	1	16	0.0012	"0.2036"	8e-04	1.2848	1.286	32873	-56.68	14375	78750	64375	33091	-53.77	15000	79375	64375	33100	-53.13	29375	78750	49375	33099	-52.2	29375	78750	49375	"Phyllostomus hastatus"
"455"	"2020-02-24 00-06-50"	1	17	0.0012	"0.104"	8e-04	1.3888	1.39	32537	-56.62	20000	75625	55625	32780	-56.3	28750	78750	50000	32531	-54.16	20312	75937	55625	32770	-54.05	28750	76562	47812	"Phyllostomus hastatus"
"456"	"2020-02-24 00-06-50"	1	18	0.0016	"6.7199999999999996E-2"	8e-04	1.456	1.4576	32824	-53.9	23437	67187	43750	32564	-55.79	23437	79687	56250	32806	-49.91	29375	75625	46250	32806	-49.91	29375	75625	46250	"Phyllostomus hastatus"
"457"	"2020-02-24 00-06-50"	1	19	0.0012	"0.1108"	8e-04	1.5668	1.568	32521	-56.07	12187	66562	54375	32215	-53.57	28437	74687	46250	32506	-52.7	29375	66250	36875	32493	-51.98	28750	65937	37187	"Phyllostomus hastatus"
"458"	"2020-02-24 00-06-50"	1	20	0.0016	"7.5200000000000003E-2"	8e-04	1.642	1.6436	32514	-56.93	22500	65625	43125	32462	-55.08	28125	77187	49062	32486	-50.93	28125	65625	37500	32486	-50.93	28125	65625	37500	"Phyllostomus hastatus"
"459"	"2020-02-24 00-06-50"	2	1	0.0016	"_"	8e-04	0.0116	0.0132	33391	-54.99	13125	67812	54687	42806	-52.67	13750	76875	63125	44658	-49.34	13437	76875	63437	44658	-49.34	13437	76875	63437	"Phyllostomus hastatus"
"460"	"2020-02-24 00-06-50"	2	2	0.0016	"2.1600000000000001E-2"	4e-04	0.0332	0.0348	46252	-52.18	13750	66562	52812	42470	-55.01	13437	61875	48437	46224	-49.63	30000	66250	36250	46237	-49.63	23437	66250	42812	"Phyllostomus hastatus"
"461"	"2020-02-24 00-06-50"	2	3	0.002	"4.2799999999999998E-2"	8e-04	0.076	0.078	33738	-55.36	13437	53437	40000	42543	-55.87	10312	49687	39375	33483	-48.91	29375	53125	23750	33483	-48.91	29375	53125	23750	"Phyllostomus hastatus"
"462"	"2020-02-24 00-06-50"	2	4	0.0024	"3.1199999999999999E-2"	0.0012	0.1072	0.1096	33721	-55.28	11562	64062	52500	41898	-56.26	13125	76250	63125	41981	-48.67	18437	76562	58125	41981	-48.67	18437	76562	58125	"Phyllostomus hastatus"
"463"	"2020-02-24 00-06-50"	2	5	8e-04	"2.1999999999999999E-2"	4e-04	0.1292	0.13	33450	-54.33	14687	67187	52500	45038	-54.19	14687	66875	52187	33690	-53.6	14687	67187	52500	33690	-53.6	14687	67187	52500	"Phyllostomus hastatus"
"464"	"2020-02-24 00-06-50"	2	6	0.0012	"2.3599999999999999E-2"	8e-04	0.1528	0.154	33456	-55.28	11562	70000	58437	45269	-54.8	12187	74687	62500	45307	-53.16	15000	74375	59375	45289	-52.74	15000	74375	59375	"Phyllostomus hastatus"
"465"	"2020-02-24 00-06-50"	2	7	8e-04	"3.6400000000000002E-2"	4e-04	0.1892	0.19	44679	-55.07	13437	80000	66562	44108	-53.89	14062	78125	64062	44392	-53.27	15000	78437	63437	44392	-53.27	15000	78437	63437	"Phyllostomus hastatus"
"466"	"2020-02-24 00-06-50"	2	8	0.0016	"4.2799999999999998E-2"	8e-04	0.232	0.2336	44119	-54.92	11875	70625	58750	44117	-54.04	11875	75312	63437	44095	-49.94	29375	70937	41562	44095	-49.94	29375	70937	41562	"Phyllostomus hastatus"
"467"	"2020-02-24 00-06-50"	2	9	0.0012	"2.1999999999999999E-2"	8e-04	0.254	0.2552	44681	-55.82	11875	66250	54375	44356	-53.67	14687	62812	48125	44399	-52.64	15312	66250	50937	44379	-51.91	15312	65937	50625	"Phyllostomus hastatus"
"468"	"2020-02-24 00-06-50"	2	10	8e-04	"2.3599999999999999E-2"	4e-04	0.2776	0.2784	33152	-54.47	15312	65312	50000	44046	-55.01	10625	61875	51250	44061	-53.81	15312	65312	50000	44061	-53.81	15312	65312	50000	"Phyllostomus hastatus"
"469"	"2020-02-24 00-06-50"	2	11	0.0016	"6.1199999999999997E-2"	8e-04	0.3388	0.3404	33351	-55.93	11562	77500	65937	33687	-54.72	13125	77500	64375	33433	-51.46	15000	77500	62500	33433	-51.46	15000	77500	62500	"Phyllostomus hastatus"
"470"	"2020-02-24 00-06-50"	2	12	4e-04	"0.06"	0	0.3988	0.3992	33492	-55.81	12812	75312	62500	42854	-56.6	10312	77812	67500	33492	-55.81	12812	75312	62500	33492	-55.81	12812	75312	62500	"Phyllostomus hastatus"
"471"	"2020-02-24 00-06-50"	2	13	0.0012	"0.19159999999999999"	4e-04	0.5904	0.5916	32466	-54.34	15625	67500	51875	43083	-55.77	11250	75000	63750	31914	-52.8	15625	64062	48437	31914	-52.8	15625	64062	48437	"Phyllostomus hastatus"
"472"	"2020-02-24 00-06-50"	3	1	0.0016	"_"	8e-04	0.0053	0.0069	46540	-51.71	13125	75937	62812	45358	-52.27	14375	75937	61562	45364	-47.81	13125	75937	62812	45364	-47.81	13125	75937	62812	"Phyllostomus hastatus"
"473"	"2020-02-24 00-06-50"	3	2	0.0016	"4.7199999999999999E-2"	8e-04	0.0525	0.0541	46255	-51.31	29375	74062	44687	46187	-52.48	29687	76562	46875	46212	-47.57	29375	75000	45625	46212	-47.57	29375	75000	45625	"Phyllostomus hastatus"
"474"	"2020-02-24 00-06-50"	3	3	0.0016	"7.3599999999999999E-2"	8e-04	0.1261	0.1277	33384	-51.94	14687	74062	59375	43794	-50.57	29687	75937	46250	44687	-46.71	17500	74687	57187	44687	-46.71	17500	74687	57187	"Phyllostomus hastatus"
"475"	"2020-02-24 00-06-50"	3	4	0.002	"5.04E-2"	8e-04	0.1765	0.1785	46888	-53.35	14375	70937	56562	44054	-53.06	20000	76875	56875	46843	-47.22	16250	73125	56875	46843	-47.22	16250	73125	56875	"Phyllostomus hastatus"
"476"	"2020-02-24 00-06-50"	3	5	0.002	"0.1024"	8e-04	0.2789	0.2809	47820	-51.96	14062	75312	61250	43742	-54.29	14687	79062	64375	44992	-46.49	14062	75625	61562	44992	-46.49	14062	75625	61562	"Phyllostomus hastatus"
"477"	"2020-02-24 00-06-50"	3	6	0.0016	"5.6000000000000001E-2"	0.0012	0.3349	0.3365	47169	-53.96	14062	81250	67187	44020	-50.74	29375	75937	46562	44071	-48.51	14375	80625	66250	44048	-48.44	29375	78437	49062	"Phyllostomus hastatus"
"478"	"2020-02-24 00-06-50"	3	7	0.0012	"8.5599999999999996E-2"	4e-04	0.4205	0.4217	45938	-51.71	13437	81250	67812	43485	-51.83	13437	79062	65625	45629	-49.67	13437	80937	67500	45629	-49.67	13437	80937	67500	"Phyllostomus hastatus"
"479"	"2020-02-24 00-06-50"	3	8	0.0012	"4.0399999999999998E-2"	4e-04	0.4609	0.4621	46874	-51.63	13437	83125	69687	44061	-51.47	13437	81562	68125	46856	-49.76	13437	83125	69687	46856	-49.76	13437	83125	69687	"Phyllostomus hastatus"
"480"	"2020-02-24 00-06-50"	3	9	8e-04	"3.6400000000000002E-2"	4e-04	0.4973	0.4981	33090	-52.43	29687	82187	52500	33071	-53.13	19062	82187	63125	33079	-51.52	29687	82187	52500	33079	-51.52	29687	82187	52500	"Phyllostomus hastatus"
"481"	"2020-02-24 00-06-50"	3	10	8e-04	"4.8399999999999999E-2"	4e-04	0.5457	0.5465	33121	-53.22	19687	82187	62500	46537	-52.71	29687	81562	51875	33108	-51.97	29687	81875	52187	33108	-51.97	29687	81875	52187	"Phyllostomus hastatus"
"482"	"2020-02-24 00-06-50"	3	11	4e-04	"2.1999999999999999E-2"	0	0.5677	0.5681	30859	-54.02	12500	52187	39687	30919	-53.74	12500	46875	34375	30859	-54.02	12500	52187	39687	30859	-54.02	12500	52187	39687	"Phyllostomus hastatus"
"483"	"2020-02-24 00-06-50"	3	12	8e-04	"2.0400000000000001E-2"	4e-04	0.5881	0.5889	46554	-52.54	13437	81875	68437	46542	-52.17	13750	81562	67812	46546	-51.23	28750	81875	53125	46546	-51.23	28750	81875	53125	"Phyllostomus hastatus"
"484"	"2020-02-24 00-06-50"	3	13	8e-04	"6.6000000000000003E-2"	4e-04	0.6541	0.6549	33106	-52.25	30000	82500	52500	32840	-51.92	29687	82187	52500	33095	-50.94	29687	82500	52812	33095	-50.94	29687	82500	52812	"Phyllostomus hastatus"
"485"	"2020-02-24 00-06-50"	3	14	4e-04	"0.154"	0	0.8081	0.8085	46531	-52.86	15000	81875	66875	46241	-53.27	15000	81562	66562	46531	-52.86	15000	81875	66875	46531	-52.86	15000	81875	66875	"Phyllostomus hastatus"
"486"	"2020-02-24 00-06-50"	3	15	4e-04	"4.2000000000000003E-2"	0	0.8501	0.8505	46835	-53.32	15625	82500	66875	46588	-54.11	14687	82500	67812	46835	-53.32	15625	82500	66875	46835	-53.32	15625	82500	66875	"Phyllostomus hastatus"
"487"	"2020-02-24 00-06-50"	3	16	4e-04	"3.6799999999999999E-2"	0	0.8869	0.8873	33093	-53.63	29687	81250	51562	33085	-53.63	29687	80000	50312	33093	-53.63	29687	81250	51562	33093	-53.63	29687	81250	51562	"Phyllostomus hastatus"
"488"	"2020-02-24 00-06-50"	3	17	4e-04	"0.2016"	0	1.0885	1.0889	33433	-53.24	26875	81250	54375	33428	-53.03	15312	81250	65937	33433	-53.24	26875	81250	54375	33433	-53.24	26875	81250	54375	"Phyllostomus hastatus"
"489"	"2020-02-24 00-06-50"	3	18	4e-04	"4.7600000000000003E-2"	0	1.1361	1.1365	32827	-53.83	27812	80625	52812	33045	-53.89	28125	80625	52500	32827	-53.83	27812	80625	52812	32827	-53.83	27812	80625	52812	"Phyllostomus hastatus"
"490"	"2020-02-24 00-06-50"	3	19	4e-04	"3.9600000000000003E-2"	0	1.1757	1.1761	33136	-54.19	30000	82500	52500	44053	-54.93	17812	82500	64687	33136	-54.19	30000	82500	52500	33136	-54.19	30000	82500	52500	"Phyllostomus hastatus"
"491"	"2020-02-24 00-09-24"	1	1	0.0012	"_"	4e-04	0.0119	0.0131	46570	-61.75	36250	79062	42812	44116	-62.17	35937	78437	42500	46551	-59.64	35937	78750	42812	46551	-59.64	35937	78750	42812	"Phyllostomus hastatus"
"492"	"2020-02-24 00-09-24"	1	2	8e-04	"0.20480000000000001"	4e-04	0.2167	0.2175	45337	-62.08	35937	83437	47500	45311	-61.63	35937	81875	45937	45325	-60.72	35937	81875	45937	45325	-60.72	35937	81875	45937	"Phyllostomus hastatus"
"493"	"2020-02-24 00-09-24"	1	3	4e-04	"4.9599999999999998E-2"	0	0.2663	0.2667	46520	-62.59	12187	84062	71875	46509	-63.13	10625	84062	73437	46520	-62.59	12187	84062	71875	46520	-62.59	12187	84062	71875	"Phyllostomus hastatus"
"494"	"2020-02-24 00-09-24"	1	4	8e-04	"5.1200000000000002E-2"	4e-04	0.3175	0.3183	45652	-62.47	34062	82500	48437	45627	-62.18	34062	81562	47500	45639	-61.21	34062	82187	48125	45639	-61.21	34062	82187	48125	"Phyllostomus hastatus"
"495"	"2020-02-24 00-09-24"	1	5	0.0012	"5.8000000000000003E-2"	4e-04	0.3755	0.3767	45319	-59.39	31250	84375	53125	45264	-60.99	31562	84375	52812	45303	-57.6	31562	84375	52812	45303	-57.6	31562	84375	52812	"Phyllostomus hastatus"
"496"	"2020-02-24 00-09-24"	1	6	0.0012	"4.8000000000000001E-2"	4e-04	0.4235	0.4247	45320	-60.17	30000	83750	53750	44988	-61.08	30000	81875	51875	45010	-58.28	30000	83750	53750	45010	-58.28	30000	83750	53750	"Phyllostomus hastatus"
"497"	"2020-02-24 00-09-24"	1	7	4e-04	"1.7600000000000001E-2"	0	0.4411	0.4415	27048	-63.19	10000	39062	29062	27065	-63.14	10000	37500	27500	27048	-63.19	10000	39062	29062	27048	-63.19	10000	39062	29062	"Phyllostomus hastatus"
"498"	"2020-02-24 00-09-24"	1	8	4e-04	"2.76E-2"	0	0.4687	0.4691	25264	-63.03	13750	80937	67187	25279	-62.99	13125	78750	65625	25264	-63.03	13750	80937	67187	25264	-63.03	13750	80937	67187	"Phyllostomus hastatus"
"499"	"2020-02-24 00-09-24"	1	9	0.002	"0.06"	8e-04	0.5287	0.5307	33692	-61.91	30000	84062	54062	33665	-62.56	30937	83750	52812	33675	-55.33	30625	83750	53125	33675	-55.33	30625	83750	53125	"Phyllostomus hastatus"
"500"	"2020-02-24 00-09-24"	1	10	4e-04	"8.1199999999999994E-2"	0	0.6099	0.6103	45939	-62.45	30937	81562	50625	42862	-62.67	30937	81562	50625	45939	-62.45	30937	81562	50625	45939	-62.45	30937	81562	50625	"Phyllostomus hastatus"
"501"	"2020-02-24 00-09-24"	1	11	0.0012	"3.4000000000000002E-2"	8e-04	0.6439	0.6451	45001	-62.9	30937	83750	52812	44684	-59.71	30937	84062	53125	44986	-59.48	30937	83750	52812	44690	-58.48	30937	84062	53125	"Phyllostomus hastatus"
"502"	"2020-02-24 00-09-24"	1	12	8e-04	"2.4799999999999999E-2"	4e-04	0.6687	0.6695	20495	-62.9	10937	37500	26562	20536	-63.18	10312	37500	27187	20508	-62.73	10625	37500	26875	20508	-62.73	10625	37500	26875	"Phyllostomus hastatus"
"503"	"2020-02-24 00-09-24"	1	13	4e-04	"6.4000000000000003E-3"	0	0.6751	0.6755	43742	-62.3	30937	82812	51875	43452	-62.42	31250	82812	51562	43742	-62.3	30937	82812	51875	43742	-62.3	30937	82812	51875	"Phyllostomus hastatus"
"504"	"2020-02-24 00-09-24"	1	14	0.0012	"3.3599999999999998E-2"	4e-04	0.7087	0.7099	42818	-60.68	30000	85625	55625	42466	-62.76	30312	85312	55000	42510	-59.13	30000	85625	55625	42510	-59.13	30000	85625	55625	"Phyllostomus hastatus"
"505"	"2020-02-24 00-09-24"	1	15	0.0012	"2.24E-2"	4e-04	0.7311	0.7323	45590	-59.48	32187	85625	53437	42789	-60.48	32187	85937	53750	44081	-57.78	32500	85937	53437	44081	-57.78	32500	85937	53437	"Phyllostomus hastatus"
"506"	"2020-02-24 00-09-24"	1	16	8e-04	"2.3599999999999999E-2"	4e-04	0.7547	0.7555	43153	-61.05	33437	85937	52500	42836	-60.58	33437	85625	52187	43133	-59.78	33437	85937	52500	43133	-59.78	33437	85937	52500	"Phyllostomus hastatus"
"507"	"2020-02-24 00-09-24"	1	17	0.0012	"2.2800000000000001E-2"	8e-04	0.7775	0.7787	44382	-61.15	30625	84062	53437	43756	-59.47	30312	85937	55625	44371	-58.25	30625	84062	53437	44363	-57.76	30625	85937	55312	"Phyllostomus hastatus"
"508"	"2020-02-24 00-09-24"	1	18	0.0012	"2.7199999999999998E-2"	8e-04	0.8047	0.8059	43441	-61.79	32187	80000	47812	43398	-59.35	31875	79687	47812	43425	-58.59	31875	79687	47812	43411	-57.83	31875	79687	47812	"Phyllostomus hastatus"
"509"	"2020-02-24 00-09-24"	1	19	0.0012	"2.3599999999999999E-2"	8e-04	0.8283	0.8295	44030	-60.89	30312	79062	48750	43456	-60.62	30312	78437	48125	43741	-58.56	30312	78750	48437	43728	-58.44	30312	78750	48437	"Phyllostomus hastatus"
"510"	"2020-02-24 00-09-24"	2	1	0.0016	"_"	8e-04	0.0091	0.0107	44355	-58.83	29375	81562	52187	43184	-57.31	29375	85312	55937	44331	-53.65	29375	85312	55937	44331	-53.65	29375	85312	55937	"Phyllostomus hastatus"
"511"	"2020-02-24 00-09-24"	2	2	8e-04	"6.1199999999999997E-2"	4e-04	0.0703	0.0711	33135	-57.08	29062	80625	51562	33168	-57.67	28750	79062	50312	33158	-56.33	28750	80625	51875	33158	-56.33	28750	80625	51875	"Phyllostomus hastatus"
"512"	"2020-02-24 00-09-24"	2	3	0.0012	"0.13320000000000001"	4e-04	0.2035	0.2047	33751	-57.44	29375	78750	49375	43162	-59.62	29375	78125	48750	33778	-56.82	29375	78750	49375	33778	-56.82	29375	78750	49375	"Phyllostomus hastatus"
"513"	"2020-02-24 00-09-24"	2	4	0.0012	"6.6799999999999998E-2"	4e-04	0.2703	0.2715	33451	-55.96	29375	79062	49687	44096	-56.81	29687	78750	49062	33698	-54.5	29375	79062	49687	33698	-54.5	29375	79062	49687	"Phyllostomus hastatus"
"514"	"2020-02-24 00-09-24"	2	5	0.0016	"6.6400000000000001E-2"	8e-04	0.3367	0.3383	31887	-56.75	28750	75937	47187	31506	-55.56	28750	75937	47187	31582	-51.79	29375	75937	46562	31582	-51.79	29375	75937	46562	"Phyllostomus hastatus"
"515"	"2020-02-24 00-09-24"	2	6	4e-04	"1.5599999999999999E-2"	0	0.3523	0.3527	20958	-59.66	10312	38437	28125	20927	-59.73	10000	37187	27187	20958	-59.66	10312	38437	28125	20958	-59.66	10312	38437	28125	"Phyllostomus hastatus"
"516"	"2020-02-24 00-09-24"	2	7	4e-04	"3.6799999999999999E-2"	0	0.3891	0.3895	19926	-59.71	10000	34375	24375	19920	-59.41	10000	36250	26250	19926	-59.71	10000	34375	24375	19926	-59.71	10000	34375	24375	"Phyllostomus hastatus"
"517"	"2020-02-24 00-09-24"	2	8	0.0016	"3.7999999999999999E-2"	8e-04	0.4271	0.4287	32417	-57.61	29375	78437	49062	32194	-55.39	28750	76250	47500	32209	-52.07	29687	76562	46875	32209	-52.07	29687	76562	46875	"Phyllostomus hastatus"
